timestamp,tank,phase,level_m,volume_m3,status,inflow_m3,outflow_m3
2026-05-06 09:15:00,TK-05,二期,19.783801134740038,110159.96829259087,外输,0.0,244.02880000000005
2026-05-06 09:15:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 09:30:00,TK-01,一期,19.785733280064555,99453.94290966062,外输,0.0,244.02880000000005
2026-05-06 09:30:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 09:30:00,TK-03,一期,19.82175815644611,99635.02368883946,备用,0.0,0.0
2026-05-06 09:30:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 09:30:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 09:30:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 09:45:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 09:45:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 09:45:00,TK-03,一期,19.77321016922513,99390.99488883946,外输,0.0,244.02880000000005
2026-05-06 09:45:00,TK-04,一期,19.82428490670577,99647.72452092459,备用,0.0,0.0
2026-05-06 09:45:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 09:45:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 10:00:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 10:00:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 10:00:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 10:00:00,TK-04,一期,19.786691872527694,99458.76132092459,外输,0.0,188.96320000000003
2026-05-06 10:00:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 10:00:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 10:15:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 10:15:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 10:15:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 10:15:00,TK-04,一期,19.749098838349614,99269.79812092459,外输,0.0,188.96320000000003
2026-05-06 10:15:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 10:15:00,TK-06,二期,19.855296071544565,110558.06570156844,备用,0.0,0.0
2026-05-06 10:30:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 10:30:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 10:30:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
2026-05-06 10:30:00,TK-04,一期,19.749098838349614,99269.79812092459,备用,0.0,0.0
2026-05-06 10:30:00,TK-05,二期,19.783801134740038,110159.96829259087,备用,0.0,0.0
2026-05-06 10:30:00,TK-06,二期,19.821359874679885,110369.10250156844,外输,0.0,188.96320000000003
2026-05-06 10:45:00,TK-01,一期,19.785733280064555,99453.94290966062,备用,0.0,0.0
2026-05-06 10:45:00,TK-02,一期,19.8178254414815,99615.25570733308,备用,0.0,0.0
2026-05-06 10:45:00,TK-03,一期,19.77321016922513,99390.99488883946,备用,0.0,0.0
